series,origin,run_id,alert_id,notification_id,record_index,attempt,outcome,mode,latency_mode,talert_notification_ms,witness_multiplicity,payload_bytes,first_delivery,eligible_primary
supplemental,derived_ebe,c101_j12_scene_a_p1_c05_20260805T165036Z,0ce42238-908a-5275-b41b-02438580f21d,9da80e4610a51f9f,0,1,delivered,live,live,43.97802734375,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c06_20260805T164238Z,352e055c-9fe8-50bb-904d-62624ea28076,8c8c383040e70f1c,0,1,delivered,live,live,28.5146484375,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c06_20260805T164740Z,672c2de3-dffc-5a0a-9cbe-45de51eb6b81,c007e6afdc78d61e,0,1,delivered,live,live,50.91455078125,1,1030,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c06_20260805T165037Z,91c4e6fe-f82f-56d9-85d5-54755173f72a,175d79dd5c94c263,0,1,delivered,live,live,33.992919921875,1,1029,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c07_20260805T164238Z,70fe0397-15e2-53f3-b7ad-eaa6979964a1,f446a7005ab6264f,0,1,delivered,live,live,42.80078125,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c07_20260805T164741Z,4dd7adab-1c5e-5759-a0ed-5d4d089100d6,6b78bfb7d2a94cb9,0,1,delivered,live,live,32.896484375,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c07_20260805T165037Z,77dea14b-befa-5d31-84b2-4f387d8f5c79,beaeca1a827d1e3c,0,1,delivered,live,live,42.3603515625,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c08_20260805T164239Z,99d6b357-470c-5d98-909f-e30dd43719ae,ce886904099a6771,0,1,delivered,live,live,40.890869140625,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c08_20260805T164239Z,7ebd4e6a-e34a-5d3d-b6fe-0fd5c2d43a73,3ac4f371b373fb67,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c08_20260805T164742Z,f138d4dc-7d3d-5af1-a409-d02a847f3828,8fbc6a2818ae7d89,0,1,delivered,live,live,40.8359375,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c08_20260805T164742Z,9d7ebb58-d90a-5e14-ba13-7a28ed21842c,9e7b19a42ddca577,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c08_20260805T165038Z,4cbfb2c9-484e-5ac2-b52f-9ae0cf1fb977,c953e11b0adc2b9d,0,1,delivered,live,live,29.529052734375,1,1035,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c09_20260805T164239Z,2c910750-feb0-5848-beaf-6b54044a7d49,8bb46d78d5dd9f20,0,1,delivered,live,live,75.3955078125,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c09_20260805T164742Z,eade7a04-17a6-5cda-b9bf-d903903864d7,7b80350941831861,0,1,delivered,live,live,31.0390625,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c09_20260805T165038Z,84663fae-72c1-544b-b2f0-55bd48fd30a7,c5028b43587c3b56,0,1,delivered,live,live,64.23681640625,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c10_20260805T164240Z,b747a9c9-8d94-5a72-9b25-7fd0e4313441,e00bcd45518796e5,0,1,delivered,live,live,51.658203125,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c10_20260805T164743Z,b9a342ee-e923-5ada-bb31-bfcd512239c1,d3687c0111a419d2,0,1,delivered,live,live,29.65625,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c10_20260805T165039Z,6dc4a231-e9c8-531a-959a-7d11f6f67fa3,c63a9492d0a655e7,0,1,delivered,live,live,41.80517578125,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c11_20260805T164241Z,0b7c8848-5109-5003-810a-642a2679b153,3e319765f731f41c,0,1,delivered,live,live,31.261962890625,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c11_20260805T164743Z,c2bb2805-0e97-544c-92fd-2ac4cfa3e67c,cf31399c8bfc92ce,0,1,delivered,live,live,39.534423828125,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c11_20260805T165040Z,74a74a0e-94ce-57a5-abbf-31015d9f0565,43f0c834c854beff,0,1,delivered,live,live,30.792724609375,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c12_20260805T164241Z,c3c5842b-6b9f-533a-aac2-da547cdb89c1,40651c0ed647a93e,0,1,delivered,live,live,37.152099609375,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c12_20260805T164744Z,c4c8282b-8931-5706-9f05-5c982f69b6b6,43b41103cd60e332,0,1,delivered,live,live,30.64404296875,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p1_c12_20260805T165040Z,5497d8f7-1445-5f74-aeb8-595767cc6d34,5b2f6b56c499b06e,0,1,delivered,live,live,40.3125,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p2_c01_20260805T164744Z,05a78eda-6ac1-5451-aacb-1ffca727573f,65859f4b1768db63,0,1,delivered,live,live,43.229248046875,1,1028,True,False
supplemental,derived_ebe,c101_j12_scene_a_p2_c02_20260805T164242Z,3a312ee0-4b21-519e-846a-54df3f89b639,f38b58fa1ea431e5,0,1,delivered,live,live,48.528564453125,1,1026,True,False
supplemental,derived_ebe,c101_j12_scene_a_p2_c02_20260805T164745Z,d7f9aff7-14d4-5250-a763-72e8281579a5,4d89f994e7cbf844,0,1,delivered,live,live,43.1689453125,1,1028,True,False
supplemental,derived_ebe,c101_j12_scene_a_p2_c02_20260805T165041Z,debbaec6-3695-57cb-820a-53447bfc1dd1,857e977fcb6d5101,0,1,delivered,live,live,40.135498046875,1,1028,True,False
supplemental,derived_ebe,c101_j12_scene_a_p2_c03_20260805T164243Z,519f86bd-65fb-549a-b6e0-3938c8710894,651f185b2f05cfb3,0,1,delivered,live,live,31.767578125,1,1030,True,False
supplemental,derived_ebe,c101_j12_scene_a_p2_c05_20260805T164244Z,76e31409-6a4b-50ec-b437-bafcdf51b8fd,6a0f4b1f0617cace,0,1,delivered,live,live,47.282470703125,1,1029,True,False
supplemental,derived_ebe,c101_j12_scene_a_p2_c05_20260805T164747Z,8360a7d8-842b-51f7-9a3d-96d26b85df1c,4f481f0bc844bf8f,0,1,delivered,live,live,30.002197265625,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p2_c05_20260805T165043Z,2972f46f-3091-5360-b189-7c197f15749a,5dcd89dfe4985763,0,1,delivered,live,live,41.790771484375,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p4_c01_20260805T164245Z,bb70fc4f-c96c-50ba-a359-18476a103623,a29707b48f14a559,0,1,delivered,live,live,45.617431640625,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p4_c01_20260805T164748Z,d6f8eb09-5480-5233-b6c9-adceb21a84ea,da229e2b5a979b6a,0,1,delivered,live,live,38.944580078125,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p4_c01_20260805T165045Z,120b2942-1b08-57fe-8bf0-8e947074d0de,4be6bdf97434bf53,0,1,delivered,live,live,34.88818359375,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p4_c02_20260805T164246Z,76978613-84d2-51a4-a73c-df9309e74656,4b4c53b164a284ca,0,1,delivered,live,live,40.644287109375,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p4_c02_20260805T164749Z,accb5a28-0ef6-5bba-8698-310a5002c2d6,0fc99d74bf2d0a9d,0,1,delivered,live,live,29.79150390625,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p4_c02_20260805T165046Z,892e9d32-10ff-5a30-b46b-146b4c1c84f5,ddaa23bb8e2ff523,0,1,delivered,live,live,41.4453125,1,1030,True,False
supplemental,derived_ebe,c101_j12_scene_a_p6_c01_20260805T164248Z,a0ef48d8-8738-5400-969d-af3c1cb5f875,95afd1267b034c77,0,1,delivered,live,live,36.566162109375,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p6_c01_20260805T164750Z,330b12fa-0aef-5327-9290-75b5b8440d88,1a4a820da3968d8b,0,1,delivered,live,live,43.67138671875,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p6_c01_20260805T164750Z,af13230e-b212-599f-a887-4fce4c4698ca,a713425808ccf62d,1,1,delivered,live,live,45.218017578125,1,1029,False,False
supplemental,derived_ebe,c101_j12_scene_a_p6_c01_20260805T165047Z,d1e5d3a5-975a-5cc7-882d-477b56861ac7,0cb490e4e810afd8,0,1,delivered,live,live,38.221435546875,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p6_c01_20260805T165047Z,f720f5a2-2acb-5825-909c-47eb99f98eca,8110d3a44ee874e9,1,1,delivered,live,live,40.550048828125,1,1030,False,False
supplemental,derived_ebe,c101_j12_scene_a_p6_c02_20260805T164248Z,a05666be-1c2d-5751-bc7e-7b3d3589da63,8230ae30f4aaeffc,0,1,delivered,live,live,47.732421875,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p6_c02_20260805T164751Z,9ae88cfd-cc9b-5bb3-bd4f-d6bb92a34dd3,6d107cba555fdb0f,0,1,delivered,live,live,33.77001953125,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p6_c02_20260805T165048Z,e39e59ac-6f66-57ac-9cb2-c7082ca54801,07296c0027b0b5aa,0,1,delivered,live,live,44.70166015625,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c01_20260805T164249Z,8a2ae8c5-04a3-5d9a-ba80-72cb0190b6d3,715fef2ebb730d0b,0,1,delivered,live,live,27.99609375,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c01_20260805T164752Z,1255c03f-63c5-543f-9dc5-820e49af7253,669ea934b29581e1,0,1,delivered,live,live,40.91650390625,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c01_20260805T165049Z,2f004476-3834-5867-877b-0c0450922f75,1a34d27b77c23519,0,1,delivered,live,live,31.8154296875,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c01_20260805T165049Z,2c37f2de-3b71-52b8-aeec-a9f8cce628f8,2a56e3b6990c9b84,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c02_20260805T164250Z,5f5065e9-f11c-5509-850f-aa8f09e3f050,d25340eb70935401,0,1,delivered,live,live,42.20458984375,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c02_20260805T164250Z,85be282b-8ced-5c68-ae6e-fd30e5efa5a9,bb1a183f618cc5a5,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c02_20260805T164250Z,6aebfc0a-cff0-5c24-b47e-3302f5b53291,fa5be7ff6ff210d6,2,1,delivered,live,live,44.12109375,1,1028,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c02_20260805T164752Z,c718e68e-c2c0-5594-a397-1e56f8244da6,366127a2a202f347,0,1,delivered,live,live,30.307861328125,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c02_20260805T164752Z,4a21ae26-8735-5e8b-8514-d6fe7ff9a188,127f5db7c2216938,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c02_20260805T164752Z,d7bbee6b-e700-51d8-91b6-75bbfccb3185,0c76446c730664e5,2,1,delivered,live,live,34.37548828125,1,1028,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c02_20260805T165049Z,868c9d73-56e1-5599-967a-948438709a8e,de66842142d59b94,0,1,delivered,live,live,45.178955078125,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c02_20260805T165049Z,3b4f259e-dc0a-5489-9eb3-0ee31b0846e4,f7f309b7fffca4e7,1,1,delivered,live,live,48.450439453125,1,1027,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c03_20260805T164250Z,8994e6f4-7275-5495-b277-285ea667d6e4,42e02411289f7d5b,0,1,delivered,live,live,36.600830078125,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c03_20260805T164250Z,49d21133-9bfb-5688-ac8d-7ba262204d0e,32a4224a2bc1a37a,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c03_20260805T164250Z,855b3121-eb3a-5d13-8375-36d1e5109666,289de36995ce5505,2,1,delivered,live,live,38.955322265625,1,1029,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c03_20260805T164753Z,89efa02e-ee52-5937-a0bd-770378f7d4e8,0f39b03e2b9aa828,0,1,delivered,live,live,43.0732421875,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c03_20260805T164753Z,ce4345f7-781d-5f99-b402-2f132e971068,2e45b4aba8050b74,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c03_20260805T164753Z,15cccfac-b0ae-53d9-9a74-085d96ed4b17,b50e0fb8fb692d29,2,1,delivered,live,live,45.5166015625,1,1028,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c03_20260805T165050Z,b96369c5-931a-590f-9671-2a2173bb2efb,60c66b65d2a69a6b,0,1,delivered,live,live,48.759033203125,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c03_20260805T165050Z,a65befd9-1671-5f2c-8243-e79800d4a44a,c94bc48563ed7d57,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c03_20260805T165050Z,eba5c08f-273c-55d9-9291-ce8baf9b4934,bd00ff23ed5ad9c4,2,1,delivered,live,live,52.84521484375,1,1029,False,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c04_20260805T164251Z,bb52e91b-5bc5-5b61-b20d-30c4bc713816,a431cee5f147ab9e,0,1,delivered,live,live,40.857666015625,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c04_20260805T164753Z,b2f30f9c-5116-56a0-a2c7-dd5c65b0ada4,b8af832797c2f5f5,0,1,delivered,live,live,29.3837890625,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p7_c04_20260805T165050Z,eac29004-2b1f-5266-86b9-9f9cd4cc4796,b343c363b89b6ace,0,1,delivered,live,live,42.17822265625,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p8_c01_20260805T164251Z,148c39a1-74ed-5802-b5bf-ab406340d151,363faadc6cee7968,0,1,delivered,live,live,30.599853515625,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p8_c01_20260805T164251Z,ab7a91b7-e87a-5e3c-813b-7a1c5def8d56,b7b596bb56cacdd8,1,1,delivered,live,live,32.73828125,1,1025,False,False
supplemental,derived_ebe,c101_j12_scene_a_p8_c01_20260805T164754Z,194fc60a-8c8d-5c5a-854e-7aa9cae870a1,c9f790e998ef942e,0,1,delivered,live,live,38.64404296875,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p8_c01_20260805T164754Z,13573cfd-ff22-5e15-ac8b-31a37a8dce29,7cc645bb9db662bc,1,1,delivered,live,live,40.357177734375,1,1029,False,False
supplemental,derived_ebe,c101_j12_scene_a_p8_c01_20260805T165051Z,ee3bb0f2-11eb-5527-bb24-1194f39eb4e1,9e5d0f39772ea07a,0,1,delivered,live,live,37.59423828125,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p8_c01_20260805T165051Z,be55127e-b570-525a-afc0-ec368b6747f5,c3128489e270a7d4,1,1,delivered,live,live,39.68017578125,1,1026,False,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c01_20260805T164252Z,5b73e64f-998c-58cd-a064-9e324af041eb,90fde2ff7d178831,0,1,delivered,live,live,40.697021484375,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c01_20260805T164754Z,987921c8-f6ae-5e7d-a87a-ed125b208687,0e6965cabee6fe91,0,1,delivered,live,live,31.965087890625,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c01_20260805T165052Z,ecfc3b73-b7a2-561f-a31a-77d2fcd6027e,d56970863512ac43,0,1,delivered,live,live,46.759521484375,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c02_20260805T164253Z,4d817f26-1c96-5aea-a0a2-ef3c0a4791f3,22c8b7360b22a588,0,1,delivered,live,live,32.8720703125,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c02_20260805T164755Z,0229d717-019b-516d-b800-47fc9dbac17b,94b8f667f459c51e,0,1,delivered,live,live,47.81689453125,1,1029,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c02_20260805T165052Z,df2bcfc2-68d4-530b-a6ee-69253c7d7539,09af5a610d73a630,0,1,delivered,live,live,47.217529296875,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c03_20260805T164253Z,87c99139-a071-5112-bbed-0756168d4c0c,eeaa08fc7318a958,0,1,delivered,live,live,42.3896484375,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c03_20260805T164755Z,e1ca069c-3390-517b-918e-730cc308b9ed,8edf13363ba540a6,0,1,delivered,live,live,45.736328125,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c03_20260805T165053Z,23a6a899-aa3b-5942-a3b2-29e14d34796b,03b926aa8f9785aa,0,1,delivered,live,live,41.1513671875,1,1031,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c06_20260805T164254Z,8dfe4d88-cec4-5baa-a861-97f24938d378,748b97cbd15441d1,0,1,delivered,live,live,41.503173828125,1,1035,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c06_20260805T164756Z,51b8befd-e66f-5b52-a5b0-e4276c1ca9ca,ac8babcf9e80fd43,0,1,delivered,live,live,41.67333984375,1,1033,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c06_20260805T165053Z,9fc1d486-38c6-5f74-a2e8-1e2f45bcfdf1,429a376714cac6e4,0,1,delivered,live,live,30.01611328125,1,1034,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c08_20260805T164254Z,128c5838-232c-5cb1-881c-e6c78878c6cf,27c51008790b7210,0,1,delivered,live,live,40.583984375,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c08_20260805T164756Z,b73e8c50-195a-5308-b5f8-1f1fc1cd07af,051d34fcade384ed,0,1,delivered,live,live,30.891357421875,1,1032,True,False
supplemental,derived_ebe,c101_j12_scene_a_p9_c08_20260805T165054Z,f6f249e3-f1c5-5c3e-9855-245db8c2ddb0,e1625423b11858a6,0,1,delivered,live,live,46.258056640625,1,1032,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c02_20260805T164255Z,32681112-7d3b-514d-b469-f935cb1a1b8a,5fbe41d1bed92563,0,1,delivered,live,live,34.17724609375,1,1072,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c02_20260805T164757Z,245303e0-6ad7-5822-9409-66d1c4d5ee4f,5a2af3db5f52c8c1,0,1,delivered,live,live,42.633056640625,1,1070,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c02_20260805T165054Z,c56f612e-c941-54fe-8b05-8e7ca0ba88a2,7f17843265f2b855,0,1,delivered,live,live,33.52294921875,1,1071,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c02_20260805T165054Z,08cf9249-5159-5a04-823f-838a6b7b3d45,697d65a104ad39d2,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c03_20260805T164255Z,f1dcaae7-bcf7-53a4-a901-cb3d765d9d27,10531c1f5cffb115,0,1,delivered,live,live,41.757080078125,1,1069,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c03_20260805T164758Z,f1e086c0-dd49-5fcc-8c9c-c783adfb1fd6,9b9d8ecc6f247fb7,0,1,delivered,live,live,41.40380859375,1,1069,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c03_20260805T165055Z,bbb33f91-79d8-5d94-ba2f-44c4fb10d6ce,a94523590b5d76a3,0,1,delivered,live,live,44.856201171875,1,1071,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c04_20260805T164256Z,4c78bffe-48d9-5025-ad4a-b30f07c9f844,4619f80049c2a0cb,0,1,delivered,live,live,35.152099609375,1,1067,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c04_20260805T164758Z,3480fb3c-806d-5885-9126-88db28d131f4,4026ad079d3ec60d,0,1,delivered,live,live,45.838134765625,1,1069,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c04_20260805T164758Z,09365d41-3a31-5c44-98d9-92043f00a35b,890491979dbfd7d6,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c04_20260805T165055Z,9fe74c78-f41b-54b3-bcb8-c3713af8603c,f1711c85fc9298e7,0,1,delivered,live,live,32.904052734375,1,1070,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c04_20260805T165055Z,2ecc82e2-13ed-526c-934a-610d2afd83b0,b089e831951f7e97,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c05_20260805T164257Z,a1495a6a-eded-5ccd-906f-2e70689dc771,0a3f0f379393a992,0,1,delivered,live,live,42.843505859375,1,1067,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c05_20260805T164759Z,7588a670-27cc-5395-a96e-922e16bd00c5,6a10c3eb89620a04,0,1,delivered,live,live,33.926513671875,1,1070,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c05_20260805T165056Z,72af6f3f-64fb-511d-a939-b4dac9ce1a26,ae14fdbf8afb7698,0,1,delivered,live,live,46.357177734375,1,1070,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c06_20260805T164257Z,bb5eea9c-d1d6-532a-b225-4aee6e9b15cb,65a629949847ff0f,0,1,delivered,live,live,29.823974609375,1,1070,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c06_20260805T164257Z,81edf74a-6d19-52d9-a895-041e61c02973,1c5dafd8d3dea542,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c06_20260805T164759Z,f723c3c0-b78b-5d17-835d-10973139d474,d459cb15fbb478a2,0,1,delivered,live,live,47.32421875,1,1069,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c06_20260805T164759Z,f4cc452c-4d99-5ae3-b76a-fdddba9630f2,cf86148adf769ea4,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c06_20260805T165056Z,04b88788-b7f5-5c88-9004-30d8799217d7,d03c3ad817236ae2,0,1,delivered,live,live,31.9140625,1,1067,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c06_20260805T165056Z,9936044b-b3be-5592-8da6-7ac9824a7b3a,fc55382f71e32366,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c07_20260805T164258Z,bac3eeb3-53df-5843-863a-6d4cdaa376d3,13be988a5f70148d,0,1,delivered,live,live,39.510986328125,1,1069,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c07_20260805T164800Z,b52460d8-d4d2-5363-bf12-9c4e821b27aa,0c0c38d42c6bf09d,0,1,delivered,live,live,31.921875,1,1071,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c07_20260805T165057Z,284948da-4cdf-52fc-8f52-72fe55fc2dae,0865069e8901605e,0,1,delivered,live,live,41.368408203125,1,1072,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c08_20260805T164258Z,01a46b6e-1e60-5bdd-904c-1a11048bfc3d,4d5978c15d26f390,0,1,delivered,live,live,30.9111328125,1,1071,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c08_20260805T164258Z,eb4a3391-9ff9-5795-90e8-12830b108f31,734a12786fcf835d,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c08_20260805T164800Z,be41b583-0d6b-5565-bd82-143810ef31ef,0016c14afa9b62bc,0,1,delivered,live,live,39.619873046875,1,1071,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c08_20260805T164800Z,51772b4a-8dc0-5a03-b88e-0c42b5a9bca6,ac92a56c234e608c,1,0,suppressed_cooldown,live,,,0,,False,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c08_20260805T165057Z,df9f3d4b-4096-522f-a657-b1e03c781ea8,0170cfca65661752,0,1,delivered,live,live,31.186767578125,1,1073,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c09_20260805T164259Z,1c70f9e3-6d33-5929-afe9-43aa59d81c6b,a838a7cfa49dbf29,0,1,delivered,live,live,42.97900390625,1,1070,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c09_20260805T164801Z,d4aa97ec-4f66-53e0-a8a1-5112e2c3aab5,5c6c5f6d78b3b02b,0,1,delivered,live,live,39.144775390625,1,1070,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c09_20260805T165058Z,e2d27894-7a10-5f91-8202-4f6d6f651c44,baeb3ff742df81b0,0,1,delivered,live,live,47.458984375,1,1068,True,False
supplemental,derived_ebe,c101_j12_subject_a_p1_c10_20260805T164259Z,47b4bd66-0ff6-559b-a8f2-eee63a283570,c4408f41d32a97f1,0,1,delivered,live,live,80.558349609375,1,1070,True,False
